Activity Year, Respondent ID, Agency Code, Federal Tax ID, Respondent Name, Respondent Mailing Address, Respondent City, Respondent State, Respondent ZIP Code, Parent Name, Parent Address, Parent City, Parent State, Parent ZIP Code,LAR Count
2017,0000019581,3,45-0283315,BELL BANK,3100 13TH AVE S,FARGO,ND,58103,STATE BANKSHARES,3100 13TH AVE S,FARGO,ND,58103,10812
2017,3733609993,7,34-0083590,The Bankers Guarantee Title & Trust Company,1113 Medina Road  Suite # 400,Medina,OH,44256,,,,,,213
2017,0000017914,5,11-2200411,Suffolk Federal Credit Union,3681 Horseblock Road,Medford,NY,11763,,,,,,861
2017,0000067300,5,59-6140072,FL DEPT OF TRANSPORTATION CU,640 E GAINES ST,TALLAHASSEE,FL,32301,,,,,,5
2017,0000009179,1,31-1198067,THE PARK NATIONAL BANK,50 N Third Street,Newark,OH,43055,,,,,,4725
2017,46-2749358,7,46-2749358,"First Direct Lending, LLC","15261 Laguna Canyon Road, Suite 200",Irvine,CA,92618,,,,,,11613
2017,0000024170,3,95-3689695,HANMI BANK,"3660 WILSHIRE BLVD., SUITE PH-A",LOS ANGELES,CA,90010,HANMI FINANCIAL CORPORATION,"3660 WILSHIRE BLVD., SUITE PH-A",LOS ANGELES,CA,90010,576
2017,62-1859487,7,62-1859487,PEOPLES HOME EQUITY,5205 MARYLAND WAY SUITE 100,BRENTWOOD,TN,37027,,,,,,20423
2017,0000026967,3,75-2178291,TEXAS BANK FINANCIAL,901 SANTA FE DRIVE,WEATHERFORD,TX,76086,,,,,,1542
2017,0000871769,2,95-0726412,FARMERS AND MERCHANTS BANK,302 Pine Avenue,Long Beach,CA,90802-2326,"Palomar Enterprises, LLC",P.O. Box 891,Long Beach,CA,90801-0891,612
2017,0000024443,5,04-1288380,Pioneer Valley Federal Credit Union,246 Brookdale Drive,Springfield,MA,01104,,,,,,84
2017,0000006667,1,34-0457993,THE PEOPLES NATIONAL BANK OF MT PLEASANT,"298 Union St, PO Box 217",Mt Pleasant,OH,43939,,,,,,117
2017,0000009604,5,16-0802201,First Heritage Federal CU,"110 Village Square, Suite 101",PAINTED POST,NY,14870,,,,,,332
2017,0000012236,3,44-0162355,BANK OF ST. ELIZABETH,"215 Main Street, PO Box 8",Saint Elizabeth,MO,65075-0008,,,,,,215
2017,0000066848,5,39-0945701,COVANTAGE CREDIT UNION,"723 6th Ave, PO Box 107",Antigo,WI,54409,,,,,,4548
2017,35-1805251,3,35-1805251,PR Mortgage & Investment Corp,"11555 North Meridian Street, Suite 400",Carmel,IN,46032,Merchants Bank of Indiana,"11555 North Meridian Street, Suite 400",Carmel,IN,46032,96
2017,0000068038,5,01-0216328,EVERGREEN CREDIT UNION,225 RIVERSIDE STREET,PORTLAND,ME,04103,,PO BOX 1038,PORTLAND,ME,04103-1038,327
2017,0000060816,5,59-0860768,Community Credit Union of Flor,1030 South US Highway 1,Rockledge,FL,32955,,,,,,447
2017,0000015701,3,44-0428455,THE SEYMOUR BANK,119 N MAIN,SEYMOUR,MO,65746,,,,,,131
2017,0000097104,5,31-0502711,IH Credit Union,5000 Urbana Rd,Springfield,OH,45502-9539,,,,,,62
2017,0000068324,5,01-0203515,Saco Valley Credit Union,312 Main ST,Saco,ME,04072,,,,,,90
2017,0000716115,1,26-2564277,FIRSTATLANTIC BANK,1325 HENDRICKS AVENUE,JACKSONVILLE,FL,32207,FIRSTATLANTIC FINANCIAL HOLDIN,1325 HENDRICKS AVENUE,JACKSONVILLE,FL,32207,29
2017,0000019212,3,43-0811547,FIRST MIDWEST BANK OF POPLAR BLUFF,"P.O. Box 160, 704-706 North Westwood Blvd",Poplar Bluff,MO,63902,,,,,,209
2017,0000006058,3,25-0315543,ALLEGHENY VALLEY BANK,5137 BUTLER ST,PITTSBURGH,PA,15201,,,,,,231
2017,86-0634557,7,86-0634557,"AMERIFIRST FINANCIAL, INC.","1550 E. MCKELLIPS RD, SUITE 117",MESA,AZ,85203,,,,,,13688
2017,0000717968,1,04-3305700,WESTFIELD BANK,141 ELM ST,WESTFIELD,MA,01085,WESTERN NEW ENGLAND BANCORP,141 ELM ST,WESTFIELD,MA,01085,618
2017,0000011431,3,64-0117340,Bank of Yazoo,P.O. BOX 600,YAZOO CITY,MS,39194,YAZOO CAPTIAL CORPORATION,P.O. BOX 600,YAZOO CITY,MS,39194,211
2017,0000516855,2,73-0394735,Security Bank,10727 E 51st Street,Tulsa,OK,74146,,,,,,107
2017,0000060079,5,91-0403380,COMMUNITY 1ST CREDIT UNION,955 Ross Loop,DuPont,WA,98327,,,,,,52
2017,46-3525878,7,46-3525878,LIBERTY HOME MORTGAGE CORP,4401 ROCKSIDE RD 310,INDEPENDENCE,OH,44131,,,,,,1205
2017,0000058274,3,20-5810901,Liberty First Bank,1901 West Spring Street,Monroe,GA,30655,,,,,,43
2017,0000003230,3,75-0299137,GRANDVIEW BANK,PO BOX 449,GRANDVIEW,TX,76050,"Grandview Bancshares, Inc.",PO Box 449,Grandview,TX,76050,102
2017,0000707547,1,64-0479007,"GRAND BANK FOR SAVINGS, FSB",204 WESTOVER DRIVE,HATTIESBURG,MS,39402,,,,,,230
2017,0000019850,3,47-0523112,WEST GATE BANK,6003 OLD CHENEY ROAD,LINCOLN,NE,68516,WEST GATE BANSHARES,PO BOX 82603,LINCOLN,NE,68501,2273
2017,0000090290,3,04-1927940,UniBank for Savings,49 Church Street,Whitinsville,MA,01588,UFS Bancorp,49 Church Street,Whitinsville,MA,01501,612
2017,0000001253,1,14-0486153,BALLSTON SPA NATIONAL BANK,PO BOX 70,BALLSTON SPA,NY,12020,"BALLSTON SPA BANCORP, INC.",990 STATE ROUTE 67,BALLSTON SPA,NY,12020,466
2017,0000002037,5,37-0661476,Prairieland Fed Credit Union,416 Kays Dr,Normal,IL,61761,,,,,,64
2017,0000554857,2,47-0803224,FIVE POINTS BANK,PO BOX 1507,GRAND ISLAND,NE,68802,,,,,,397
2017,0000057882,3,20-1853799,Legacy State Bank,3825 Harrison Rd,Loganville,GA,30052,,,,,,14
2017,0000062484,5,61-6034178,Service One Credit Union,P.O. Box 51770,Bowling Green,KY,42102-6770,,,,,,89
2017,7169400005,7,84-1070838,ROCKY MOUNTAIN MORTGAGE SPECIA,7075 S. ALTON WAY,CENTENNIAL,CO,80112,,,,,,188
2017,0000007817,5,95-1744108,Sea Air FCU,PO BOX 2648,Seal Beach,CA,90740-1648,,,,,,31
2017,0000028765,3,22-1032860,KEARNY BANK,120 PASSAIC AVENUE,FAIRFIELD,NJ,07004,,,,,,767
2017,95-4248183,7,95-4248183,"T. J. FINANCIAL, INC.",101 E. HUNTINGTON DR. # 102,MONROVIA,CA,91016,,,,,,1344
2017,0000009639,5,62-0577214,FAA Federal Credit Union,3920 Whitebrook Dr.,Memphis,TN,38118,,,,,,39
2017,0000060847,5,95-1878302,PACIFIC COMMUNITY CU,401 E Imperial Highway,Fullerton,CA,92835,PACIFIC COMMUNITY CREDIT UNION,401 E. IMPERIAL HWY,FULLERTON,CA,92834,84
2017,0000016858,3,58-0550806,First American Bank and Trust,300 College Ave,Athens,GA,30601,,,,,,457
2017,20-0353048,7,20-0353048,GEORGETOWN MORTGAGE LLC,4819 WILLIAMS DRIVE,GEORGETOWN,TX,78633,,,,,,4960
2017,0000005415,3,47-0299375,Security First Bank,5505 Red Rock Lane,Lincoln,NE,68516,,,,,,397
2017,56-2172712,7,56-2172712,"Beverly-Hanks Mortgage Services, Inc","2 Town Square Blvd, Ste 220",Asheville,NC,28803,,,,,,86
2017,0000028211,3,37-1323900,Jacksonville Savings Bank,1211 West Morton Ave,Jacksonville,IL,62650,"Jacksonville Bancorp, Inc.",1211 W. Morton Ave,Jacksonville,IL,62650,443
2017,20-8468035,7,20-8468035,MORTGAGE FINANCIAL SERVICES LL,10922 COURSEY BLVD. BLDG. B,BATON ROUGE,LA,70816,,,,,,701
2017,0000708152,1,52-0250437,MADISON BANK OF MARYLAND,1920 Rock Spring Road,Forest Hill,MD,21050,,,,,,80
2017,0000009997,3,55-0203500,Jefferson Security Bank,P.O. Box 35,Shepherdstown,WV,25443,,,,,,200
2017,0000011944,5,94-1437566,Kaiperm Diablo Federal CU,PO Box 4156,Walnut Creek,CA,94596-0156,,,,,,38
2017,22-2999585,7,22-2999585,Glendenning Mortgage Corporation,81 East Water St. 3rd floor,Toms River,NJ,08753,Default Parent,81 East Water St. 3rd Floor,Toms River,NJ,08753,296
2017,0000002744,5,73-0580225,USE OC Federal Credit Union,4301 S Interstate 44 Service Rd.,Oklahoma City,OK,73119,,,,,,277
2017,0000216922,2,56-0132230,FIRST BANK,PO Box 508,Troy,NC,27371-0508,,,,,,3328
2017,16-1779015,7,16-1779015,"MMW HOLDINGS, LLC",913 GULF BREEZE PKWY #23,GULF BREEZE,FL,32561,,,,,,497
2017,0000019001,3,43-0796471,FIRST MIDWEST BANK OF DEXTER,"819 BUS. HWY. 60, PO BOX 158",DEXTER,MO,63841,,,,,,168
2017,0000844567,2,75-0497350,PointBank,200 S Highway 377,Pilot Point,TX,76258-4357,,,,,,83
2017,33-0106473,7,33-0106473,ARROWHEAD CAPITAL,1425 W LUGONIA AVE STE 102,REDLANDS,CA,92374,,,,,,123
2017,0000012384,3,37-0352550,JERSEY STATE BANK,1000 S STATE ST,JERSEYVILLE,IL,62052-2356,,,,,,70
2017,0000030864,3,36-2315815,MCHENRY SAVINGS BANK,353 BANK DRIVE,MCHENRY,IL,60050,,,,,,33
2017,0000020093,3,73-0785513,ALL AMERICA BANK,P.O. BOX 300,MUSTANG,OK,73064,,,,,,323
2017,0000013290,3,16-0341460,BANK OF AKRON,46 MAIN STREET,AKRON,NY,14001,,,,,,112
2017,0000703896,1,47-0221745,LINCOLN FEDERAL SVGS BK OF NE,1101 N Street,Lincoln,NE,68508,"LINCOLN FEDERAL BANCORP, INC.",1101 N Street,Lincoln,NE,68508,1265
2017,0000062983,5,03-6005430,Members Advantage Comm CU,265 South Main Street,Barre,VT,05641,,,,,,68
2017,0000008354,3,47-0249910,Iowa-Nebraska State Bank,2021 Dakota Avenue,South Sioux City,NE,68776,,,,,,262
2017,52-2321476,7,52-2321476,SOUTHWEST STAGE FUNDING LLC,"3345 S. VAL VISTA DRIVE, SUITE 300",GILBERT,AZ,85297,,,,,,6706
2017,0000024567,5,75-0855143,TEXAR FEDERAL CREDIT UNION,2301 RICHMOND RD,TEXARKANA,TX,75503,,,,,,225
2017,0000013605,5,54-0699296,ABNB FEDERAL CREDIT UNION,830 GREENBRIER CIRCLE,CHESAPEAKE,VA,23320,,,,,,260
2017,0000030367,3,21-0624164,1ST BANK OF SEA ISLE CITY,137 J.F. KENNEDY BLVD.,SEA ISLE CITY,NJ,08243,,,,,,60
2017,0000020041,5,25-1215682,AmeriChoice FCU,2175 Bumble Bee Hollow Road,Mechanicsburg,PA,17055,,,,,,249
2017,0000058088,3,65-1260993,SOUTHPOINT BANK,3501 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,,,,,,867
2017,0000017001,3,73-0589840,First Security Bank,PO Box 11287,Oklahoma City,OK,73136,FSB Bancshares,PO Box 11287,Oklahoma City,OK,73136,182
2017,0000004035,5,54-0526784,MEMBERONE FEDERAL CREDIT UNION,P.O. BOX 12288,ROANOKE,VA,24024,,,,,,1022
2017,7229000002,7,62-1344184,Community Mortgage Corporation,142 Timber Creek Drive,Cordova,TN,38018,,,,,,1865
2017,0000060500,5,63-6023153,North Alabama Educators Credit Union,2309 Whitesburg Drive,Huntsville,AL,35801,,,,,,28
2017,0000068594,5,82-0209467,ICON CREDIT UNION,7615 W. RIVERSIDE DR.,BOISE,ID,83714,,,,,,321
2017,0000035406,3,41-1962072,BankVista,125 Twin Rivers Ct,Sartell,MN,56377,,,,,,287
2017,0000152057,2,73-0138320,Bank of Commerce,PO Box 29,Chelsea,OK,74016,"Commerce Bancshares, Inc",PO Box 1890,Catoosa,OK,74015,40
2017,0002847432,2,54-1909657,CITIZENS COMMUNITY BANK,800 N MECKLENBURG AVE,SOUTH HILL,VA,23970,CCB BANKSHARES INC,800 N MECKLENBURG AVE,SOUTH HILL,VA,23970,145
2017,0000062745,5,93-0257765,OnPoint Community Credit Union,2701 NW Vaughn St STE 800,Portland,OR,97210,Kirsten Williamson,PO BOX 3750,Portland,OR,97208,3550
2017,0000017856,3,75-0989466,FIRST STATE BANK,1709 9th St,Bridgeport,TX,76426,"Chico Bancorp, Inc",P. O. Box 5,Chico,TX,76431,43
2017,0000001296,3,71-0054310,Farmers Bank,71 West Center,Greenwood,AR,72936,,,,,,170
2017,0000024839,5,99-0085683,CU Network Services,715 S King St Ste 100,Honolulu,HI,96813-3016,Hawaii Central Federal Credit Union,681 S King St,Honolulu,HI,96813-3016,38
2017,0000008283,3,44-0255510,Lead Bank,200 N 3rd St,Garden City,MO,64747,,,,,,73
2017,26-3295749,7,26-3295749,GMH MORTGAGE SERVICES LLC,625 W RIDGE PIKE STE 100; BUILDING C,CONSHOHOCKEN,PA,19428,,,,,,6082
2017,0000012013,3,22-1343420,Union County Savings Bank,320 North Broad Street,Elizabeth,NJ,07208,,,,,,62
2017,0000013946,3,73-0398257,First Bank & Trust Company,PO Box 878,Perry,OK,73077-0878,,,,,,150
2017,0000061522,5,38-1497358,OAKLAND COUNTY CREDIT UNION,1375 N Oakland Blvd,Waterford,MI,48327,,,,,,836
2017,0000057633,3,91-0459933,1st Security Bank of WA,6920 220th Street SW,Mountlake Terrace,WA,98043,,,,,,3554
2017,0000034397,3,43-1772215,BANK OF BOLIVAR,"PO Box 560, 495 S. Springfield",Bolivar,MO,65613,,,,,,214
2017,0000708164,2,26-2598150,LIBERTY BANK,860 AIRPORT FREEWAY STE 100,HURST,TX,76054,,,,,,69
2017,59-3256287,7,59-3256287,WATSON MORTGAGE CORP.,"6206 ATLANTIC BLVD, STE. 1",JACKSONVILLE,FL,32211,,,,,,639
2017,0000017374,3,48-0435820,Mid America Bank,802 Ames Street,Baldwin City,KS,66006,,,,,,515
2017,0000004789,3,48-0807333,EMPRISE BANK,257 N BROADWAY,WICHITA,KS,67202,EMPRISE FINANCIAL CORP.,257 N BROADWAY,WICHITA,KS,67202,698
2017,0000022139,3,72-0768210,PROGRESSIVE BANK,"1411 North 19th Street, P O Box 4053",Monroe,LA,71211-4053,"Progressive Bancorp, Inc.","1411 North 19th Street, P O Box 4053",Monroe,LA,71211-4053,144
2017,0000718109,1,38-0660120,HOMESTEAD SAVINGS BANK,415 S SUPERIOR ST,ALBION,MI,49224,,,,,,210
2017,0000068223,5,91-6035907,Qualstar Credit Union,P O BOX 96730,BELLEVUE,WA,98009,,,,,,551
2017,0002716828,2,71-0810705,First Community Bank of Eastern Arkansas,205 Block Street,Marion,AR,72364,,,,,,66
2017,22-3048514,7,22-3048514,Pinnacle Mortgage Inc,383 Ridgedale Ave,East Hanover,NJ,07936,,,,,,898
2017,0000068662,5,06-0659505,Finex Credit Union,616 Burnside Ave,East Hartford,CT,06108,,,,,,49
2017,25-1567314,7,25-1567314,AMERICAN FINACIAL MORTGAGE COR,1035 BOYCE RD PLZ 1 STE 205,PITTSBURGH,PA,15241,,,,,,130
2017,66-0427030,7,66-0427030,"EMI Equity Mortgage, Inc.","1651 Ponce de Leon Ave, Suite 102",San Juan,PR,00909,,,,,,664
2017,0000010434,3,37-0532770,State Bank of Graymont,204 Main Street,Graymont,IL,61743,,,,,,123
2017,0000009986,5,57-0377963,Heritage Trust Federal Credit,200 Marymeade Drive,Summerville,SC,29483,,,,,,456
2017,0000028530,3,39-0452950,Forward Bank,1001 N Central Ave,Marshfield,WI,54449,,,,,,340
2017,0000067465,5,74-1142852,TEXAS BAY CREDIT UNION,12611 FUQUA ST,HOUSTON,TX,77034,,,,,,451
2017,26-1146120,3,26-1146120,NEWTOWNE MORTGAGE LLC,600 22ND STREET SUITE 301,VIRGINIA BEACH,VA,23451,TOWNEBANK,5716 High Street West,Portsmouth,VA,23703,980
2017,0000693224,2,80-0463989,UNION BANK & TRUST,"1051 East Cary Street, Suite 1200",Richmond,VA,23219,Union Bankshares Corporation,24010 Partnership Boulevard,Ruther Glen,VA,22546,1329
2017,0000024311,5,04-6017803,RTN Federal Credit Union,600 Main Street,Waltham,MA,02452,,,,,,778
2017,0000002503,1,36-1366389,HOMETOWN NATIONAL BANK,260 BUCKLIN STREET,LASALLE,IL,61301,,,,,,126
2017,0000035029,3,58-2413470,AB&T,2815 Meredyth Drive,Albany,GA,31707,"Community Capital Bancshares, Inc.",2815 Meredyth Drive,Albany,GA,31707,33
2017,0000001711,3,62-0123135,Citizens Bank of Lafayette,400 Hwy 52 Bypass West,Lafayette,TN,37083,,,,,,347
2017,41-1914032,7,41-1914032,HOMESERVICES LENDING LLC,2700 WESTOWN PARKWAY SUITE 345,WEST DES MOINES,IA,50266,HMSV FINANCIAL SERVICES INC,333 S 7TH STREET FL 27,MINNEAPOLIS,MN,55402,14216
2017,11-2961751,7,11-2961751,ASSOCIATED MORTGAGE BANKERS IN,2395 OCEAN AVENUE SUITE 5,RONKONKOMA,NY,11779,,,,,,586
2017,0000001117,3,46-0108140,American Bank & Trust,120 E Main Street,Wessington Springs,SD,57382,,,,,,301
2017,0000703920,1,34-4197125,FIRST FEDERAL COMMUNITY BANK,119 S SANDUSKY AVENUE,BUCYRUS,OH,44820,,,,,,195
2017,0000017842,3,75-0962666,TEXAS BANK AND TRUST COMPANY,PO BOX 3188,LONGVIEW,TX,75606,,,,,,572
2017,0000032296,3,31-0473290,UNION SAVINGS BANK,8534 E Kemper Rd,Cincinnati,OH,45249,,,,,,16945
2017,0000068353,5,82-0218879,Westmark Credit Union,PO BOX 2869,IDAHO FALLS,ID,83403,,,,,,1159
2017,77-0575554,7,77-0575554,SANTA CRUZ HOME FINANCE,1535 SEABRIGHT AVENUE,SANTA CRUZ,CA,95062,,,,,,191
2017,0000023017,5,72-0461181,Xplore Federal Credit Union,"5500 Veterans Memorial Blvd, Ste 100",Metairie,LA,70003,,,,,,55
2017,0000009751,3,41-0250430,21st Century Bank,17 Washington Avenue N,Minneapolis,MN,55401,Crosstown Holding Company,9380 Central Avenue NE,Blaine,MN,55434,101
2017,0000398837,2,64-0116870,Copiah Bank,101 Caldwell Drive,Hazlehurst,MS,39083,,,,,,141
2017,0000005741,1,75-0261226,Gilmer National Bank,P O Box 460,Gilmer,TX,75644,,,,,,65
2017,0002142155,2,42-1410409,QUAD CITY BANKD AND TRUST COMP,2118 MIDDLE ROAD,BETTENDORF,IA,52722,,,,,,217
2017,22-2812732,7,22-2812732,AMERICAN FEDERAL MORTGAGE CORP,360 ROUTE 24,CHESTER,NJ,07930,,,,,,2271
2017,1961000006,7,51-0427792,HOME SAVINGS & TRUST MORTGAGE,"JAMS-01, INC. 3701 PENDER DRIVE #150",FAIRFAX,VA,22030,,,,,,630
2017,0000022458,5,56-6048692,Sharonview Federal CU,1081 Red Ventures Dr.,Fort mill,SC,29707,,,,,,2083
2017,0000008693,5,16-0786241,Niagara's Choice FCU,3619 Packard Road,Niagara Falls,NY,14303,,,,,,127
2017,0000000964,5,85-0102953,Southwest Federal Credit Union,8111 Harper Rd NE,Albuquerque,NM,87111,,,,,,52
2017,0000068278,5,91-0616262,GESA CREDIT UNION,51 GAGE BLVD,RICHLAND,WA,99352,,,,,,1570
2017,0000024150,5,22-2570818,HEALTHCARE EMPLOYEES FCU,29 EMMONS DRIVE SUITE C-40,Princeton,NJ,08540,,,,,,42
2017,0000015586,3,47-0162800,First State Bank,2002 Broadway,Scottsbluff,NE,69361,First State BancShares Inc,2002 Broadway,Scottsbluff,NE,69361,74
2017,0000017676,3,48-0435770,Legacy Bank,3711 N Ridge Rd,Wichita,KS,67205,,,,,,170
2017,0000003850,5,11-1644017,NCPD FEDERAL CREDIT UNION,777 Old Country Road,Plainview,NY,11803,,,,,,55
2017,0000035295,3,56-2184826,Southern First,100 Verdae Blvd,Greenville,SC,29607,,,,,,1135
2017,0000029800,3,36-1720096,Lisle Savings Bank,1450 Maple Avenue,Lisle,IL,60532,,,,,,197
2017,0000057542,3,20-1170539,Toyota Financial Savings Bank,"2485 Village View Drive, Suite 200",Henderson,NV,89074,,,,,,240
2017,0000008542,3,41-0557310,State Bank of Richmond,"22 Central Ave S, PO Box 519",Richmond,MN,56368,Centra Ventures Inc,183 Cedar Dr,Foley,MN,56329,24
2017,0000019358,3,74-0872130,Round Top State Bank,301 N Washington,Round Top,TX,78954,Round Top Bancshares Inc,301 N Washington,Round Top,TX,78954,248
2017,0000015323,3,48-0417970,Silver Lake Bank,201 NW US Hwy 24 P O Box 8330,Topeka,KS,66608-0330,Gideon Enterprises L.P.,P O Box 8330,Topeka,KS,66608-0330,147
2017,0000019976,5,23-7062675,FIRST TECHNOLOGY CREDIT UNION,3555 SW 153rd Dr,Beaverton,OR,97003,,,,,,12304
2017,0000008128,3,61-0220050,Hancock Bank & Trust Company,220 Main Street,Hawesville,KY,42348,,,,,,183
2017,0000066538,5,39-0263945,Connexus Credit,2600 Pine Ridge,Wausau,WI,54401,,,,,,1023
2017,0000008975,3,73-0193350,COMMUNITY BANK,P.O. BOX 1020,BRISTOW,OK,74010,,,,,,92
2017,0000009712,3,04-1782600,Rockland Trust Company,120 Liberty Street,Brockton,MA,02302,,,,,,3050
2017,0000795968,9,99-0033900,BANK OF HAWAII,130 MERCHANT ST SUITE 270,HONOLULU,HI,96813,BANK OF HAWAII CORPORATION,PO BOX 2900,HONOLULU,HI,96846-6000,3015
2017,0000008510,3,42-0247800,Farmers Trust and Savings Bank,122 Main St Box 285,Earling,IA,51530,,,,,,49
2017,0000014369,5,84-0519975,Aurora Schools Federal Credit Union,751 Chambers Road,Aurora,CO,80011,,,,,,54
2017,0000007544,5,63-0322374,REDSTONE FEDERAL CREDIT UNION,220 WYNN DRIVE,HUNTSVILLE,AL,35893,,,,,,5151
2017,0000000866,1,04-1620797,THE MILFORD NATIONAL BANK,300 EAST MAIN STREET,MILFORD,MA,01757,MNB BANCORP,300 EAST MAIN STREET,MILFORD,MA,01757,99
2017,4725909994,7,57-0645910,Midland Mortgage Corporation of SC,1500 Richland Street,Columbia,SC,29201,Midland Mortgage Corporation,PO Box 11427,Columbia,SC,29211,1337
2017,0000023004,5,95-3432640,POPA FEDERAL CREDIT UNION,13304 ALONDRA BLVD,CERRITOS,CA,90703,,,,,,127
2017,0000003818,3,37-0274735,THE FIRST BANK AND TRUST COMPANY OF MURPHYSBORO,1403 Walnut St,Murphysboro,IL,62966,First of Murphysboro Corporation,P O Box 219,Murphysboro,IL,62966,51
2017,0001387203,2,41-0376477,LIBERTY BANK MINNESOTA,111 7TH AVE S,ST CLOUD,MN,56301,,,,,,715
2017,0000024181,5,16-0613220,Advantage Federal Credit Union,1975 Buffalo Rd.,ROCHESTER,NY,14624,,,,,,415
2017,0000057026,3,56-2197865,Carolina Trust Bank,Post Office Box 308,Lincolnton,NC,28093,,,,,,144
2017,0000018012,3,02-0155840,BANK OF NEW HAMPSHIRE,62 PLEASANT ST,LACONIA,NH,03246,BNH FINANCIAL,62 PLEASANT ST,LACONIA,NH,03246,1285
2017,0000024353,3,76-0024722,FIRST COMMUNITY BANK,416 N WATER ST,CORPUS CHRISTI,TX,78401-2533,"COASTAL BEND BANCSHARES, INC.",416 N WATER,CORPUS CHRISTI,TX,78401-2533,322
2017,0000009408,1,37-0458820,"Peoples National Bank, N.A.",520 S 42nd St,Mount Vernon,IL,62864,Market Street Bancshares,520 S 42nd St,Mount Vernon,IL,62864,778
2017,0000001884,5,14-1364933,SUNMARK FEDERAL CREDIT UNION,1187 TROY SCHENECTADY ROAD,LATHAM,NY,12110,,,,,,1335
2017,0000019690,3,01-0029040,Northeast Bank,500 CANAL ST,LEWISTON,ME,04240,,,,,,582
2017,0000067666,5,62-0262707,TNCONNECT CREDIT UNION,6211 MIDDLEBROOK PIKE,Knoxville,TN,37909,,,,,,33
2017,0000067195,5,43-0663009,Arsenal Credit Union,3780 Vogel Road,Arnold,MO,63010,,,,,,64
2017,0000311050,2,73-0126720,AHB,PO BOX 1408/2 South Main,Sapulpa,OK,74066,,,,,,408
2017,0000014568,5,72-6020667,La Capitol Federal Credit Unio,P.O. Box 3398,Baton Rouge,LA,70821,,,,,,337
2017,66-0228613,7,66-0228613,COOPERATIVA DE AC DEL VALENCIA,PO BOX 1510,JUNCOS,PR,00777,,,,,,2
2017,0000790534,3,59-1498440,TOTALBANK,100 SE 2ND STREET,MIAMI,FL,33131,Banco Popular,100 SE 2nd Street,Miami,FL,33131,221
2017,7570000007,7,58-1976937,First Choice Mortgage Inc,217 Davis RD,Augusta,GA,30907,,,,,,220
2017,0000017749,3,01-0026120,BATH SAVINGS INSTITUTION,105 FRONT STREET,BATH,ME,04530,,,,,,603
2017,41-2277737,7,41-2277737,FAY SERVICING LLC,"400 S. LA SALLE STREET, STE 2000",CHICAGO,IL,60605,,,,,,1816
2017,0000001866,5,99-0073467,Maui County Federal Credit Union,1888 Wili Pa Loop,Wailuku,HI,96793,,,,,,74
2017,0000068623,5,37-0646488,GCS Credit Union,4101 State Rte 111,Pontoon Beach,IL,62040,,,,,,410
2017,0000005797,5,62-0476738,ORNL FEDERAL CREDIT UNION,221 SOUTH RUTGERS AVENUE,OAK RIDGE,TN,37830,,,,,,3131
2017,0000060793,5,94-1244186,REDWOOD CREDIT UNION,P O BOX 6104,SANTA ROSA,CA,95406,,,,,,2402
2017,0000058262,3,20-3294197,PREFERRED COMMUNITY BANK,"4379 COLONIAL BLVD., SUITE 100",FORT MYERS,FL,33966,,,,,,84
2017,0000018283,1,59-2398789,"Intercredit Bank, N.A.",6400 W 8th ST,Miami,FL,33144,,,,,,103
2017,0000675332,9,58-0466330,"SUNTRUST BANKS, INC","P.O. BOX 4418, MAIL CODE 0663",ATLANTA,GA,30302,,,,,,81828
2017,0000058719,3,26-1740755,PROGRESS BANK AND TRUST,201 WILLIAMS AVENUE,HUNTSVILLE,AL,35801,PROGRESS FINANCIAL CORPORATION,201 WILLIAMS AVENUE,HUNTSVILLE,AL,35801,714
2017,0000010317,3,62-0159280,Citizens Bank & Trust Company,8335 Rutledge Pike,Rutledge,TN,37861,Citizens of Grainger County Co,8335 Rutledge Pike,Rutledge,TN,37861,133
2017,46-4124053,7,46-4124053,"Pivotal Capital Group II, LLC","111 Corporate Drive, Suite 270",Ladera Ranch,CA,92694,,,,,,346
2017,0000066388,5,39-0931830,TAYLOR CREDIT UNION,825 E ALLMAN ST,MEDFORD,WI,54451,,,,,,87
2017,0000024026,5,35-1090338,INDUSTRIAL FEDERAL CREDIT UNION,1115 SAGAMORE PARKWAY SOUTH,LAFAYETTE,IN,47905,,,,,,251
2017,0000028807,3,35-0749220,"WEST END BANK, S.B.",34 South 7th Street,Richmond,IN,47374,,,,,,311
2017,0000017950,3,74-1311733,First State Bank,P.O. Box 577,Clute,TX,77531,"FSB Bankshares, Inc",P.O. Box 577,Clute,TX,77531,109
2017,86-1092244,7,86-1092244,"VERITAS FUNDING, LLC",MORGUN HALL,7050 S UNION PARK AVE 400,UT,84047,,,,,,6407
2017,0000068385,5,39-6048473,Heritage Credit Union,1212 Huxley Street,Madison,WI,53704,,,,,,491
2017,0000703997,1,02-0235380,Federal Savings Bank,633 Central Avenue,Dover,NH,03820,,,,,,231
2017,0000000473,5,64-0310015,Rivertrust FCU,P O Box 97997,Pearl,MS,39288,,,,,,33
2017,0000024713,5,91-0689235,PEOPLE'S COMMUNITY FCU,PO BOX 764,Vancouver,WA,98666-0764,,,,,,78
2017,0000001843,3,35-0303200,The Farmers and Merchants Bank,302 S Old US Hwy 41 PO Box 519,Boswell,IN,47921-0519,,,,,,49
